ชื่อการค้า,ชื่อเครื่องสำอาง,เลขที่ใบรับจดแจ้ง,ปีที่จดแจ้ง,ประเภทการจดแจ้ง,สถานะใบรับจดแจ้ง,วันที่อนุญาต,วันที่หมดอายุ,ชื่อผู้ประกอบการ,ชื่อและที่อยู่ผู้ผลิตต่างประเทศ,ชื่อผู้ว่าจ้างผลิต,เลขอ้างอิงสำหรับ,SKUs
โซล SEOUL,มอยซ์ รีจู ครีม MOIST REJU CREAM,73-1-6800003862,68,ผลิต,อนุมัติ,5/2/2568,4/2/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,,U1CM00073168000038627362000251C,
โซล SEOUL,ไวท์เทนนิ่ง โกลว์ เซรั่ม WHITENING GLOW SERUM,73-1-6800003543,68,ผลิต,ยกเลิก (14/2/2568),3/2/2568,14/2/2568,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,,U1CM00073168000035437362000251C,
โซล SEOUL,ไวท์เทนนิ่ง โกลว์ เซรั่ม WHITENING GLOW SERUM,73-1-6800006121,68,ผลิต,อนุมัติ,24/2/2568,23/2/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,,U1CM00073168000061217362000251C,
โซล ซิสเตอร์ SEOUL SISTER,คิสเอเบิล ลิป มาส์ก KISSABLE LIP MASK,73-1-6800007643,68,ผลิต,อนุมัติ,8/3/2568,7/3/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,บริษัท เอฟเอส คอสเมติกส์ จำกัด,U1CM00073168000076437362000251C,
สมูท อี SMOOTH E,ไมเซลลาร์-อิน-แพด MICELLAR-IN-PAD,73-1-6800028022,68,ผลิต,อนุมัติ,1/9/2568,31/8/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,บริษัท สยามเฮลท์ กรุ๊ป จำกัด,U1CM00073168000280227362000251C,
สมูท อี SMOOTH E,เซรั่ม-อิน-แพด SERUM-IN-PAD,73-1-6800026885,68,ผลิต,อนุมัติ,22/8/2568,21/8/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,บริษัท สยามเฮลท์ กรุ๊ป จำกัด,U1CM00073168000268857362000251C,
ซิมโมนี สกิน SYMMONY SKIN,รีไวฟ์ เอสเซนส์ REVIVE ESSENSE,73-1-6800013473,68,ผลิต,อนุมัติ,1/5/2568,30/4/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,บริษัท ซิมคลินิกกรุ้ป จำกัด,U1CM00073168000134737362000251C,
เทนก้า TENCA,อิลลูมาไบรท์ สกิน บูสเตอร์ ILLUMABRIGHT SKIN BOOSTER,73-1-6800012104,68,ผลิต,อนุมัติ,21/4/2568,20/4/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,บริษัท ซูติก้าเทน จำกัด,U1CM00073168000121047362000251C,
ไทย ดาว เฮิร์บ THAI DAO HERB,เฮอร์บอร่า ครีม HERBORA CREAM,73-1-6800012807,68,ผลิต,อนุมัติ,27/4/2568,26/4/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,บริษัท ไทย ดาว เฮิร์บ จำกัด,U1CM00073168000128077362000251C,
เดอะ เจนยูอิน THE GENUINE,ดิ อัลทิเมท ซันสกรีน ฟอร์ เมน THE ULTIMATE SUNSCREEN FOR MEN,73-1-6800017213,68,ผลิต,อนุมัติ,4/6/2568,3/6/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,บริษัท ซิริอุส โซลิส จำกัด,U1CM00073168000172137362000251C,
เดอะ สกินลิสต์ THE SKINLIST,เดลี่ เรียล โพรเทคชั่น ซันสกรีน บรอด สเปกตรัม เอสพีเอฟ 50 + พีเอ++++ DAILY REAL PROTECTION SUNSCREEN BROAD SPECTRUM SPF 50+ PA++++,73-1-6800029050,68,ผลิต,อนุมัติ,9/9/2568,8/9/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,บริษัท แอลฟา ฟาร์มาซูติคอล แล็บ จำกัด,U1CM00073168000290507362000251C,
โทซี่ TOEZY,ฟุต สปา FOOT SPA,73-1-6800019509,68,ผลิต,อนุมัติ,23/6/2568,22/6/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,นางสาว วนิดาพร วังสาร,U1CM00073168000195097362000251C,
โทซี่ TOEZY,มอยส์เจอไรซิ่ง ฟุต ครีม MOISTURIZING FOOT CREAM,73-1-6800020629,68,ผลิต,อนุมัติ,2/7/2568,1/7/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,นางสาว วนิดาพร วังสาร,U1CM00073168000206297362000251C,
เวรี่ VERI,มอยส์ อควาเพียวร์ ไมเซล่า คลีนซิ่ง วอเตอร์ MOIST AQUAPURE MICELLAR CLEANSING WATER,73-1-6800012805,68,ผลิต,อนุมัติ,27/4/2568,26/4/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,บริษัท เวอริเต้ ลาโบลาทัวรี จำกัด,U1CM00073168000128057362000251C,
ดับบลิว ไดอารี่ W DIARY,บลู เมลาทินอล ไบเฟส บอดี้ เซรั่ม อิน ออยล์ BLUE MELATINOL BIPHASE BODY SERUM IN OIL,73-1-6800010878,68,ผลิต,อนุมัติ,4/4/2568,3/4/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,นางสาว เอมปวีร์ ธีรพิทยาเวทย์,U1CM00073168000108787362000251C,
