ชื่อการค้า,ชื่อเครื่องสำอาง,เลขที่ใบรับจดแจ้ง,ปีที่จดแจ้ง,ประเภทการจดแจ้ง,สถานะใบรับจดแจ้ง,วันที่อนุญาต,วันที่หมดอายุ,ชื่อผู้ประกอบการ,ชื่อและที่อยู่ผู้ผลิตต่างประเทศ,ชื่อผู้ว่าจ้างผลิต,เลขอ้างอิงสำหรับ,SKUs
ซัม บาย มิ SOME BY MI,เรียล ฮันนี่ ลูมินัส แคร์ มาส์ก REAL HONEY LUMINOUS CARE MASK,10-2-6800010595,68,นำเข้า,อนุมัติ,29/3/2568,28/3/2571,บริษัท กู้ด พีเพิล เทรดดิ้ง จำกัด,"ANCORS CO., LTD. 56-24, GAJANGSANEOPSEO-RO, OSAN-SI GYEONGGI-DO , KOREA, SOUTH",,U1CM00010268000105951064132431C,
ซัม บาย มิ SOME BY MI,เรียล ไฮยาลูรอน ไฮดรา แคร์ มาส์ก REAL HYALURON HYDRA CARE MASK,10-2-6800010596,68,นำเข้า,อนุมัติ,29/3/2568,28/3/2571,บริษัท กู้ด พีเพิล เทรดดิ้ง จำกัด,"ANCORS CO., LTD. 56-24, GAJANGSANEOPSEO-RO, OSAN-SI GYEONGGI-DO , KOREA, SOUTH",,U1CM00010268000105961064132431C,
ซัม บาย มิ SOME BY MI,เรียล สเนล สกิน แบร์ริเออร์ แคร์ มาส์ก REAL SNAIL SKIN BARRIER CARE MASK,10-2-6800010590,68,นำเข้า,อนุมัติ,29/3/2568,28/3/2571,บริษัท กู้ด พีเพิล เทรดดิ้ง จำกัด,"ANCORS CO., LTD. 56-24, GAJANGSANEOPSEO-RO, OSAN-SI GYEONGGI-DO , KOREA, SOUTH",,U1CM00010268000105901064132431C,
ซัมบายมี SOME BY MI,เรียล สเนล สกิน แบร์ริเออร์ แคร์ มาส์ก REAL SNAIL SKIN BARRIER CARE MASK,10-2-6800012608,68,นำเข้า,อนุมัติ,17/4/2568,16/4/2571,บริษัท คอนเน็ต อินเตอร์เนชั่นแนล จำกัด,"ANCORS CO., LTD. 56-24, GAJANGSANEOPSEO-RO, OSAN-SI, GYEONGGI-DO , KOREA, SOUTH",,U1CM00010268000126081067096451C,
ซัม บาย มิ SOME BY MI,เรียล ซุปเปอร์ มัทฉะ พอร์ แคร์ มาส์ก REAL SUPER MATCHA PORE CARE MASK,10-2-6800010589,68,นำเข้า,อนุมัติ,29/3/2568,28/3/2571,บริษัท กู้ด พีเพิล เทรดดิ้ง จำกัด,"ANCORS CO., LTD. 56-24, GAJANGSANEOPSEO-RO, OSAN-SI GYEONGGI-DO , KOREA, SOUTH",,U1CM00010268000105891064132431C,
ซัมบายมี SOME BY MI,เรียล ซุปเปอร์ มัทฉะ พอร์ แคร์ มาส์ก REAL SUPER MATCHA PORE CARE MASK,10-2-6800012607,68,นำเข้า,อนุมัติ,17/4/2568,16/4/2571,บริษัท คอนเน็ต อินเตอร์เนชั่นแนล จำกัด,"ANCORS CO., LTD. 56-24, GAJANGSANEOPSEO-RO, OSAN-SI, GYEONGGI-DO , KOREA, SOUTH",,U1CM00010268000126071067096451C,
ซัม บาย มิ SOME BY MI,เรียล ทีทรี คาล์มมิ่ง แคร์ มาส์ก REAL TEATREE CALMING CARE MASK,10-2-6800010594,68,นำเข้า,อนุมัติ,29/3/2568,28/3/2571,บริษัท กู้ด พีเพิล เทรดดิ้ง จำกัด,"ANCORS CO., LTD. 56-24, GAJANGSANEOPSEO-RO, OSAN-SI GYEONGGI-DO , KOREA, SOUTH",,U1CM00010268000105941064132431C,
ซัม บาย มิ SOME BY MI,เรียล วิตามิน ไบรท์เทนนิ่ง แคร์ มาส์ก REAL VITAMIN BRIGHTENING CARE MASK,10-2-6800010588,68,นำเข้า,อนุมัติ,29/3/2568,28/3/2571,บริษัท กู้ด พีเพิล เทรดดิ้ง จำกัด,"ANCORS CO., LTD. 56-24, GAJANGSANEOPSEO-RO, OSAN-SI GYEONGGI-DO , KOREA, SOUTH",,U1CM00010268000105881064132431C,
ซัมบายมี SOME BY MI,เรียล วิตามิน ไบรท์เทนนิ่ง แคร์ มาส์ก REAL VITAMIN BRIGHTENING CARE MASK,10-2-6800012605,68,นำเข้า,อนุมัติ,17/4/2568,16/4/2571,บริษัท คอนเน็ต อินเตอร์เนชั่นแนล จำกัด,"ANCORS CO., LTD. 56-24, GAJANGSANEOPSEO-RO, OSAN-SI, GYEONGGI-DO , KOREA, SOUTH",,U1CM00010268000126051067096451C,
ซัม บาย มิ SOME BY MI,เรตินอล บาคูชิออล บับเบิล โทนเนอร์ RETINOL BAKUCHIOL BUBBLE TONER,10-2-6800028714,68,นำเข้า,อนุมัติ,11/8/2568,10/8/2571,บริษัท กู้ด พีเพิล เทรดดิ้ง จำกัด,"KOLMAR KOREA CO., LTD 22-17, SANDAN-GIL, JEONUI-MYEON, SEJONG-SI , KOREA, SOUTH",,U1CM00010268000287141064132431C,
