ชื่อการค้า,ชื่อเครื่องสำอาง,เลขที่ใบรับจดแจ้ง,ปีที่จดแจ้ง,ประเภทการจดแจ้ง,สถานะใบรับจดแจ้ง,วันที่อนุญาต,วันที่หมดอายุ,ชื่อผู้ประกอบการ,ชื่อและที่อยู่ผู้ผลิตต่างประเทศ,ชื่อผู้ว่าจ้างผลิต,เลขอ้างอิงสำหรับ,SKUs
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,ไนท์ ออฟ เดอะ เครสเชิน เพอร์ฟูม บอดี้ ไพรเมอร์ โลชั่น NIGHT OF THE CRESCENT PERFUME BODY PRIMER LOTION,13-1-6800022836,68,ผลิต,อนุมัติ,22/7/2568,21/7/2571,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000228361366000701C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,ไฟโต เรตินอล พลัส มัลติ มอยส์ ครีม PHYTO RETINOL PLUS MULTI MOIST CREAM,13-1-6800021162,68,ผลิต,อนุมัติ,8/7/2568,7/7/2571,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000211621366000701C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,ไฟโต-เรตินอล พลัส เอ็นเอ็มเอฟ เบบี้ เฟซ ครีม PHYTO-RETINOL PLUS NMF BABY FACE CREAM,13-1-6800010707,68,ผลิต,อนุมัติ,3/4/2568,2/4/2571,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000107071366000701C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,ไฟโต-เรตินอล พลัส พีดีอาร์เอ็น รีจูวิเนติ้ง เซรั่ม PHYTO-RETINOL PLUS PDRN REJUVENATING SERUM,13-1-6800010712,68,ผลิต,อนุมัติ,3/4/2568,2/4/2571,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000107121366000701C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,ป๊อปปี้ไบร์ท อันเดอร์อาร์ม แอนด์บิกินี่ ไลน์ซิลกี้วิป ไบรท์เทนนิ่ง สครับ POPPY BRIGHT UNDERARMS AND BIKINI LINE SILKY WHIPP BRIGHTENING SCRUB,13-1-6800019964,68,ผลิต,ยกเลิก (25/7/2568),26/6/2568,25/7/2568,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000199641366000701C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,ป๊อปปี้ ไบร์ท อันเดอร์อาร์ม แอนด์ บิกินี่ ไลน์ ซิลกี้ วิป ไบรท์เทนนิ่ง สครับ POPPY BRIGHT UNDERARMS AND BIKINI LINE SILKY WHIPP BRIGHTENING SCRUB,13-1-6800023935,68,ผลิต,ยกเลิก (5/9/2568),31/7/2568,5/9/2568,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000239351366000701C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,ป๊อปปี้ ไบรท์ อันเดอร์อาร์ม แอนด์ บิกินี่ ไลน์ ซิลกี้ วิป ไบรท์เทนนิ่ง สครับ POPPY BRIGHT UNDERARMS AND BIKINI LINE SILKY WHIPP BRIGHTENING SCRUB,13-1-6800029890,68,ผลิต,อนุมัติ,16/9/2568,15/9/2571,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000298901366000701C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,โปร เซ็นซิทีฟ มอยส์เจอร์ไรซิ่ง โทนเนอร์ PRO SENSITIVE MOISTURIZING TONER,13-1-6800003485,68,ผลิต,อนุมัติ,31/1/2568,30/1/2571,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000034851366000701C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,รีจู-เคลียร์ ไฮโดรเจล มาส์ก REJU-CLEAR HYDROGEL MASK,13-2-6800013999,68,นำเข้า,อนุมัติ,26/4/2568,25/4/2571,บริษัท โทฟู สกินแคร์ จำกัด,"GUANGDONG BITING COSMETICS CO., LTD. FLOOR 1 TO 2, 8 BUILDING, D DISTRICT, WANGYANGZHONGCHUANG, GUANGDE ZONE, YINGHONG TOWN, YINGDE CITY, GUANGDONG PROVINCE YINGDE CITY 513042, PEOPLE’S REPUBLIC OF CHINA",,U1CM00013268000139991366000411C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,รีจู-เฟิร์ม ไฮโดรเจล มาส์ก REJU-FIRM HYDROGEL MASK,13-2-6800014020,68,นำเข้า,อนุมัติ,26/4/2568,25/4/2571,บริษัท โทฟู สกินแคร์ จำกัด,"GUANGDONG BITING COSMETICS CO., LTD. FLOOR 1 TO 2, 8 BUILDING, D DISTRICT, WANGYANGZHONGCHUANG, GUANGDE ZONE, YINGHONG TOWN, YINGDE CITY, GUANGDONG PROVINCE YINGDE CITY 513042, PEOPLE’S REPUBLIC OF CHINA",,U1CM00013268000140201366000411C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,รีจู-พลัมพ์ ไฮโดรเจล มาส์ก REJU-PLUMP HYDROGEL MASK,13-2-6800013998,68,นำเข้า,อนุมัติ,26/4/2568,25/4/2571,บริษัท โทฟู สกินแคร์ จำกัด,"GUANGDONG BITING COSMETICS CO., LTD. FLOOR 1 TO 2, 8 BUILDING, D DISTRICT, WANGYANGZHONGCHUANG, GUANGDE ZONE, YINGHONG TOWN, YINGDE CITY, GUANGDONG PROVINCE YINGDE CITY 513042, PEOPLE’S REPUBLIC OF CHINA",,U1CM00013268000139981366000411C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,รีจู-ไวท์ ไฮโดรเจล มาส์ก REJU-WHITE HYDROGEL MASK,13-2-6800013997,68,นำเข้า,อนุมัติ,26/4/2568,25/4/2571,บริษัท โทฟู สกินแคร์ จำกัด,"GUANGDONG BITING COSMETICS CO., LTD. FLOOR 1 TO 2, 8 BUILDING, D DISTRICT, WANGYANGZHONGCHUANG, GUANGDE ZONE, YINGHONG TOWN, YINGDE CITY, GUANGDONG PROVINCE YINGDE CITY 513042, PEOPLE’S REPUBLIC OF CHINA",,U1CM00013268000139971366000411C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,รีจู-ยูธ ไฮโดรเจล มาส์ก REJU-YOUTH HYDROGEL MASK,13-2-6800013996,68,นำเข้า,อนุมัติ,26/4/2568,25/4/2571,บริษัท โทฟู สกินแคร์ จำกัด,"GUANGDONG BITING COSMETICS CO., LTD. FLOOR 1 TO 2, 8 BUILDING, D DISTRICT, WANGYANGZHONGCHUANG, GUANGDE ZONE, YINGHONG TOWN, YINGDE CITY, GUANGDONG PROVINCE YINGDE CITY 513042, PEOPLE’S REPUBLIC OF CHINA",,U1CM00013268000139961366000411C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,ซิลกี้ วิป บับเบิ้ล โซป อโลเวร่า แอนด์ อะโวคาโด SILKY WHIPP BUBBLE SOAP ALOE VERA & AVOCADO,13-1-6800018633,68,ผลิต,อนุมัติ,17/6/2568,16/6/2571,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000186331366000701C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,ซิลกี้ วิป บับเบิ้ล โซป ช็อกโกแลต แอนด์ มิ้นต์ SILKY WHIPP BUBBLE SOAP CHOCOLATE & MINT,13-1-6800018635,68,ผลิต,อนุมัติ,17/6/2568,16/6/2571,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000186351366000701C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,ซิลกี้ วิป บับเบิ้ล โซป กลูต้าไธโอน แอนด์ พีช SILKY WHIPP BUBBLE SOAP GLUTATHIONE & PEACH,13-1-6800018677,68,ผลิต,อนุมัติ,17/6/2568,16/6/2571,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000186771366000701C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,ซิลกี้ วิป บับเบิ้ล โซป แมริโกลด์ แอนด์ แมงโก้สทีน SILKY WHIPP BUBBLE SOAP MARIGOLD & MANGOSTEEN,13-1-6800018639,68,ผลิต,อนุมัติ,17/6/2568,16/6/2571,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000186391366000701C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,ซิลกี้ วิป บับเบิ้ล โซป เมล่อน แอนด์ พายแอปเปิ้ล SILKY WHIPP BUBBLE SOAP MELON & PINEAPPLE,13-1-6800018642,68,ผลิต,อนุมัติ,17/6/2568,16/6/2571,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000186421366000701C,
